"Id","providerId","providerName","nameZh","nameEn","pathAttributeId","pathAttributeName","pathAttributeEname","buildPeriod","departureZh","departureEn","destinationZh","destinationEn","realSequence","distance","goFirstBusTime","backFirstBusTime","goLastBusTime","backLastBusTime","peakHeadway","holidayHeadwayDesc","offPeakHeadway","busTimeDesc","holidayGoFirstBusTime","holidayBackFirstBusTime","holidayGoLastBusTime","holidayBackLastBusTime","holidayBusTimeDesc","headwayDesc","holidayPeakHeadway","holidayOffPeakHeadway","segmentBufferZh","segmentBufferEn","ticketPriceDescriptionZh","ticketPriceDescriptionEn"
"17991","16237","蘆洲區公所","F320","F320","159583","F320","F320","10","捷運三民高中站(復興路)","MRT Sanmin Senior High School Sta.(Fuxing Rd. )","鷺江國小(民族路)","Lujiang Elementary School(Minzu Rd.)","99","99","0605","0605","1810","1810","","","","08:05、11:20、14:20、18:10班次終點僅至捷運三民高中站，即駛回休息站","0605","0605","1810","1810","08:05、11:20、14:20、18:10班次終點僅至捷運三民高中站，即駛回休息站","","","","","","",""
"18028","16179","三重客運","蘆洲-內湖","Luzhou-Neihu","159649","蘆洲-內湖","Luzhou-Neihu","10","蘆洲總站","Luzhou Bus Terminal","港墘派出所","Gangqian Police Substation","1","17","0625","0625","0625","0625","","","","","","","","","例假日停駛","","","","國道一號","National Highway No. 1","三段票","3 Segment"
"18014","16189","中興巴士","泰山-內湖(直達)","Taishan Elementary School-BR15","159631","泰山-內湖(直達)去","Taishan Elementary School-BR15 Go","10","泰山國小","Taishan Elementary School","捷運劍南路站(植福)","MRT Jiannan Rd. Station (ZhiFu)","2","50","0705","0705","1745","1745","","","","","","","","","例假日停駛","","","","國道一號","National Highway No. 1","二段票","2 Segment"
"18014","16189","中興巴士","泰山-內湖(直達)","Taishan Elementary School-BR15","159632","泰山-內湖(直達)返","Taishan Elementary School-BR15 Back","10","泰山國小","Taishan Elementary School","捷運劍南路站(植福)","MRT Jiannan Rd. Station (ZhiFu)","2","50","0705","0705","1745","1745","","","","","","","","","例假日停駛","","","","國道一號","National Highway No. 1","二段票","2 Segment"
"18016","16185","指南客運","板橋溪崑-林口長庚","Banqiao-changgung","159640","板橋溪崑-林口長庚","Banqiao-changgung","10","指南客運樹林站","Zhinan Bus Company Shulin Station","林口三井","Mitsui Linkou","1","41.7","0730","0730","0730","0730","","","","","","","","","例假日停駛","","","","","","三段票","3 Segment"
"18041","16181","欣欣客運","576","576","159674","576","576","10","新和國小","Xinhe Elementary School","天山公園","Tianshan Park","36","14.8","0600","0600","2110","2110","","除夕至初二停駛","","","0600","0600","2130","2130","","除夕至初二停駛","","","","","一段票","1 Segment"
"18041","16181","欣欣客運","576","576","159675","576繞","576","10","新和國小","Xinhe Elementary School","天山公園","Tianshan Park","36","14.8","0600","0600","2110","2110","","除夕至初二停駛","","","0600","0600","2130","2130","","除夕至初二停駛","","","","","一段票","1 Segment"
"18068","16249","雙溪區公所","F816","F816","159727","F816","F816","10","澳底醫療救護中心","Aodi health protection Station","三十一號橋","NO.31 Bridge","3","99","0654","0654","1545","1545","","例假日停駛","","","","","","","","","","","","","",""
"18078","16181","欣欣客運","湯泉-十四張-大坪林","Tangquan─MRT Shisizhang─Dapinglin","159728","湯泉-十四張-大坪林","Tangquan─MRT Shisizhang─Dapinglin","10","湯泉","Tangquan","捷運十四張站","MRT Shisizhang Sta.","6","7.3","0710","0710","1850","1850","","例假日停駛","","","","","","","","","","","","","一段票","1 segment"
"17948","16176","臺北客運","三峽-捷運府中站","Sanxia-MRT Fuzhong Sta.","159446","三峽-捷運府中站","Sanxia-MRT Fuzhong Sta.","10","三峽","Sanxia","捷運府中站","MRT Fuzhong Sta.","4","20","0605","0605","0635","0635","","","","","","","","","例假日停駛","","","","國道3號","National Highway No. 3","二段票","2 segment"
"17623","16247","坪林區公所","F723石嘈","F723S","158798","F723石嘈","F723S","10","坪林國中","Pinglin Junior High School","保安宮","Baoan Temple ","99","99","0920","0920","0930","0930","","","","","","","","","例假日停駛","09:20~09:30發車，到清雲農場後立即折返","","","","","",""
"17939","16176","臺北客運","捷運新店站-坪林","MRT Xindian Station-Pinglin","159434","捷運新店站-坪林","MRT Xindian Station-Pinglin","10","捷運新店站","MRT Xindian Sta.","坪林","Pinglin","2","62.2","0650","0650","0650","0650","","","","","","","","","例假日停駛","","","","南港系統交流道","Nangang System Interchange","二段票","2 segment"
"17915","16188","新北客運","汐止-台北101","Xizhi-Taipei101","159385","汐止-台北101","Xizhi-Taipei101","10","汐止","Xizhi","台北101","Taipei101","2","17.8","0700","0700","0720","0720","","","","","","","","","假日停駛","","","","環東大道","Huandong Blvd.","二段票","2 segment"
"17916","16186","淡水客運","963","963","159386","963","963","10","八里","Bali","板橋","Banqiao","25","53.2","0600","0600","2000","2000","","","","","0800","0800","1900","1900","","","","","艋舺橋-成德公園、五股服務社-中興路三段","Mengjia Bridge-Chengde Park、Wugu Service Center-Zhongxing Rd. Sec. 3","三段票","3 segment"
"17916","16185","指南客運","963","963","159386","963","963","10","八里","Bali","板橋","Banqiao","25","53.2","0600","0600","2000","2000","","","","","0800","0800","1900","1900","","","","","艋舺橋-成德公園、五股服務社-中興路三段","Mengjia Bridge-Chengde Park、Wugu Service Center-Zhongxing Rd. Sec. 3","三段票","3 segment"
"17916","16186","淡水客運","963","963","159393","963直","963A","10","八里","Bali","板橋","Banqiao","25","53.2","0600","0600","2000","2000","","","","","0800","0800","1900","1900","","","","","艋舺橋-成德公園、五股服務社-中興路三段","Mengjia Bridge-Chengde Park、Wugu Service Center-Zhongxing Rd. Sec. 3","三段票","3 segment"
"17916","16185","指南客運","963","963","159393","963直","963A","10","八里","Bali","板橋","Banqiao","25","53.2","0600","0600","2000","2000","","","","","0800","0800","1900","1900","","","","","艋舺橋-成德公園、五股服務社-中興路三段","Mengjia Bridge-Chengde Park、Wugu Service Center-Zhongxing Rd. Sec. 3","三段票","3 segment"
"17917","16179","三重客運","五股-內湖科技園區","Wugu-Neihu","159387","五股-內湖科技園區去","Wugu-Neihu Go","10","五股","Wugu","捷運港墘站(內湖高工)","MRT Gangqian Sta.","2","41.9","0730","1750","0745","1810","","","","","","","","","例假日停駛","","","","","","兩段票","2 segment"
"17917","16179","三重客運","五股-內湖科技園區","Wugu-Neihu","159388","五股-內湖科技園區返","Wugu-Neihu Back","10","五股","Wugu","捷運港墘站(內湖高工)","MRT Gangqian Sta.","2","41.9","0730","1750","0745","1810","","","","","","","","","例假日停駛","","","","","","兩段票","2 segment"
"17918","16179","三重客運","林口-臺北長庚醫院","Linkou-Taipei","159389","林口-臺北長庚醫院","Linkou-Taipei","10","醒吾科技大學","Hsing Wu University","臺北長庚醫院","Chang-Gung Memorial Hospital","2","27.8","0650","0650","0710","0710","","","","","","","","","假日停駛","","","","","","兩段票","2 segment"
"17922","16182","大都會客運","捷運蘆洲站-內湖科技園區","MRT Luzhou Sta.-Neihu Tech. Park","159399","捷運蘆洲站-內湖科技園區","MRT Luzhou Sta.-Neihu Tech. Park","10","捷運蘆洲站","MRT Luzhou Sta.","內湖科技園區","Neihu Tech. Park","4","17.2","0715","0715","0800","0800","","","","","","","","","例假日停駛","","","","國道一號","National Highway No. 1","兩段票","2 segment"
"17922","16176","臺北客運","捷運蘆洲站-內湖科技園區","MRT Luzhou Sta.-Neihu Tech. Park","159399","捷運蘆洲站-內湖科技園區","MRT Luzhou Sta.-Neihu Tech. Park","10","捷運蘆洲站","MRT Luzhou Sta.","內湖科技園區","Neihu Tech. Park","4","17.2","0715","0715","0800","0800","","","","","","","","","例假日停駛","","","","國道一號","National Highway No. 1","兩段票","2 segment"
"17931","16179","三重客運","土城金城路-樹林大安路","Tucheng-Shulin","159420","土城金城路-樹林大安路","Tucheng-Shulin","10","變電所","Transformer Station","樹人家商","SHU JEN High School of Home Economics & Commerce","1","7.1","0650","0650","0650","0650","","","","本路線配合學校寒假期間，於108年01月21日至02月10日停駛。","","","","","例假日停駛","","","","","","一段票","1 segment"
"17838","16186","淡水客運","894","894","159212","894","894","10","淡海新市鎮","Danhai New Town","捷運淡水站","MRT Tamsui Station","55","16.9","0630","0630","2200","2200","1012","","1520","返程依乘客需求行駛國家新都社區","0630","0630","2200","2200","返程依乘客需求行駛國家新都社區","","2030","2030","","","一段票","1 segments"
"17937","16176","臺北客運","965","965","159430","965","965","10","板橋","Banqiao","金瓜石","Jinguashi","54","98.6","0600","0600","2100","2100","3040","","4060","","0700","0700","2100","2100","","","30","40","市民大道高架道路、環東大道、內湖交流道、大華系統交流道、台62快速道路","Shimin Blvd.Viaduct、Huandong Blvd.、Neihu Interchange、Dahua System Interchange、台62快速道路","六段票","6 segment"
"17937","16176","臺北客運","965","965","159432","965捷運府中站(府中路)","965 Fuzhong Station(Fuzhong Rd.)","10","板橋","Banqiao","金瓜石","Jinguashi","54","98.6","0600","0600","2100","2100","3040","","4060","","0700","0700","2100","2100","","","30","40","市民大道高架道路、環東大道、內湖交流道、大華系統交流道、台62快速道路","Shimin Blvd.Viaduct、Huandong Blvd.、Neihu Interchange、Dahua System Interchange、台62快速道路","六段票","6 segment"
"17937","16176","臺北客運","965","965","159433","965瓜山國小(戰俘營)","965 Gua Shan Elementary School","10","板橋","Banqiao","金瓜石","Jinguashi","54","98.6","0600","0600","2100","2100","3040","","4060","","0700","0700","2100","2100","","","30","40","市民大道高架道路、環東大道、內湖交流道、大華系統交流道、台62快速道路","Shimin Blvd.Viaduct、Huandong Blvd.、Neihu Interchange、Dahua System Interchange、台62快速道路","六段票","6 segment"
"17940","16176","臺北客運","棕7建業路","BR7-2","159437","棕7建業路","BR7-2","10","新店站","Xindian Station","臺北市政府","Taipei City Hall","78","41","0600","0600","1800","1800","","","","","0600","0600","1800","1800","","","","","景美女中-博嘉國小","Jingmei Girls High School-Bojia Elementary School","二段票","2 segments"
"17962","16176","臺北客運","三峽-臺北市信義區","Sanxia-Xinyi Dist.,Taipei City","159510","三峽-臺北市信義區","Sanxia-Xinyi Dist.,Taipei City","10","三峽","Sanxia","臺北市信義區","Xinyi Dist.,Taipei City","1","37.8","0750","0750","0750","0750","","","","","","","","","例假日停駛","","","","樹林交流道、木柵交流道","Shulin Interchange、Muzha Interchange","三段票","3 segments"
"16929","16181","欣欣客運","F703前三班","F703sweet","158056","F703前三班","F703 Sweet","10","頂好社區","頂好社區","雙城路115號","雙城路115號","99","99","0550","0550","0710","0710","","","","","0550","0550","0710","0710","","","","","","","",""
"17930","16181","欣欣客運","新店北新路-政大一街","XindianBeixin Rd Xindian-Zhengda 1st St.","159418","北新路-政大一街","XindianBeixin Rd Xindian-Zhengda 1st St.","10","新店北新路","Beixin Rd.Xindian","政大一街","Zhengda 1st St.","1","5.4","0710","0710","0710","0710","","","","","","","","","例假日停駛","","","","","","一段票","1 segment"
"17968","16179","三重客運","蘆洲中正路-士林中正路","Luzhou-shilin","159544","蘆洲中正路-士林中正路","Luzhou-shilin","10","蘆洲總站","Luzhou Bus Terminal","捷運士林站","MRT Shilin Sta.","99","99","0650","0650","0650","0650","","","","","","","","","例假日停駛","","","","","","一段票","1 segment"
"17971","16186","淡水客運","837副","837Sub","159548","837副","837 Sub","10","捷運淡水站","MRT Tamsui Sta.","福德里","Fude Li","16","17.3","0600","0600","2130","2130","","","","","0600","0600","2130","2130","","","","","","","一段票","1 segment"
"17971","16186","淡水客運","837副","837Sub","159550","837繞","837 SubA","10","捷運淡水站","MRT Tamsui Sta.","福德里","Fude Li","16","17.3","0600","0600","2130","2130","","","","","0600","0600","2130","2130","","","","","","","一段票","1 segment"
"17972","16186","淡水客運","837區","837Shuttle","159549","837區","837 Shuttle","10","捷運淡水站","MRT Tamsui Sta.","竹圍","Zhuwei","16","17.3","0620","0620","2000","2000","","","","","0620","0620","2000","2000","","","","","","","一段票","1 segment"
"17972","16186","淡水客運","837區","837Shuttle","159553","837區經海月社區及福德宮","837 ShuttleC","10","捷運淡水站","MRT Tamsui Sta.","竹圍","Zhuwei","16","17.3","0620","0620","2000","2000","","","","","0620","0620","2000","2000","","","","","","","一段票","1 segment"
"17972","16186","淡水客運","837區","837Shuttle","159551","837區經海月社區","837 ShuttleA","10","捷運淡水站","MRT Tamsui Sta.","竹圍","Zhuwei","16","17.3","0620","0620","2000","2000","","","","","0620","0620","2000","2000","","","","","","","一段票","1 segment"
"17972","16186","淡水客運","837區","837Shuttle","159552","837區經竿蓁二街福德宮(新北市)(停駛)","837ShuttleB","10","捷運淡水站","MRT Tamsui Sta.","竹圍","Zhuwei","16","17.3","0620","0620","2000","2000","","","","","0620","0620","2000","2000","","","","","","","一段票","1 segment"
"17977","16181","欣欣客運","台北小城-大坪林","Taipei Xiaocheng-Dapinglin","159564","台北小城-捷運大坪林站","Taipei Xiaocheng-MRT","10","台北小城","Taipei town","大坪林","Dapinglin","11","18.5","0635","0635","1935","1935","","","","","0800","0800","1600","1600","","","","","","","1段票","1 segment"
"17961","16177","首都客運","樹林後火車站-海洋公園","Shulin Train Station Rear-Ocean Park","159506","樹林後火車站-海洋公園","Shulin Train Station Rear-Ocean Park","10","樹林後火車站","Shulin Train Station Rear","海洋公園","Ocean Park","1","7.9","0640","0640","0640","0640","","","","","","","","","例假日停駛","","","","","","一段票","1 segment"
"17990","16237","蘆洲區公所","F319","F319","159582","F319","F319","10","蘆洲區公所","Luzhou District Office","捷運三民高中站(復興路)","MRT Sanmin Senior High School Sta.(Fuxing Rd. )","99","99","0605","0605","1905","1905","","","","","0605","0605","1905","1905","","","","","","","",""
